id,question,route_type,gold_manual,product_or_policy,intent_type,image_need,teacher_image_ids,image_prefixes,inference_source,confidence,retrieval_strategy,image_strategy,teacher_answer
291,"""After or during shooting, how can I view the camera image on TV for better clarity?""",manual_qa,Manual10,相机 / Camera,installation,yes_teacher,"Manual10_182, Manual10_183",Manual10,teacher_image_manual,high,锁定 Manual10；检索 installation 章节；图片只从证据 chunk 附近选择,以 teacher_image_ids 作为A榜弱标签；B榜只允许同 manual、同章节附近图片,"""To view camera images on a TV, open the camera terminal cover and use the provided video cable to connect the camera terminal to the TV monitor VIDEO IN terminal. Insert the cable plug fully, turn on the TV, and switch the TV line input to Video IN. Set the camera power switch to ON, then press the playback button; the image will appear on the TV screen and nothing will be displayed on the camera LCD monitor. After finishing, turn the camera and TV off and disconnect the video cable. If the image does not display correctly, set the proper video system format. <PIC> <PIC>"", [""Manual10_182"", ""Manual10_183""]"
292,"""How can I delete a single image from my camera if I don't like the photo?""",manual_qa,Manual10,相机 / Camera,maintenance,yes_teacher,"Manual10_184, Manual10_185, Manual10_186",Manual10,teacher_image_manual,high,锁定 Manual10；检索 maintenance 章节；图片只从证据 chunk 附近选择,以 teacher_image_ids 作为A榜弱标签；B榜只允许同 manual、同章节附近图片,"""To delete a single image from the camera, display the image and press the playback button. Turn the dial to select the image you want to erase, then press the erase button to show the erase menu at the bottom of the screen. Select “Erase” and press the set/confirm button; the access lamp will blink and the selected image will be erased. Repeat the selection steps if you want to erase additional individual images. Be careful, because erased images cannot be recovered. <PIC> <PIC> <PIC>"", [""Manual10_184"", ""Manual10_185"", ""Manual10_186""]"
293,"""How can I erase all images from my camera if I don't like these.""",manual_qa,Manual10,相机 / Camera,safety,yes_teacher,"Camera_58, Camera_59, Manual10_187","Camera, Manual10",teacher_image_manual,high,锁定 Manual10；检索 safety 章节；图片只从证据 chunk 附近选择,以 teacher_image_ids 作为A榜弱标签；B榜只允许同 manual、同章节附近图片,"""To erase all images from the camera, first display an image in playback mode, then press the erase button to open the erase menu. Turn the dial to select “All” and press the set/confirm button; when the confirmation dialog appears, select “OK” and press the set/confirm button again. All unprotected images will be erased, and you can cancel while erasing by pressing the indicated button. Remember that erased images cannot be recovered, so protect or transfer important images first. <PIC> <PIC> <PIC>"", [""Camera_58"", ""Camera_59"", ""Manual10_187""]"
294,"""How do I print photos using the camera's CP direct method after taking them?""",manual_qa,Manual10,相机 / Camera,indicator_light,yes_teacher,"Manual10_188, Manual10_193, Manual10_195",Manual10,teacher_image_manual,high,锁定 Manual10；检索 indicator_light 章节；图片只从证据 chunk 附近选择,以 teacher_image_ids 作为A榜弱标签；B榜只允许同 manual、同章节附近图片,"""For CP Direct/Bubble Jet Direct printing, first set the camera menu communication setting to PTP, then turn the camera off and connect it to the compatible printer with the dedicated interface cable. Set up the printer, turn the camera on, and play back the image you want to print. When the printer connection icon appears on the LCD monitor, open the print setting screen, set the required style/options, select “OK,” and press SET to start printing. Do not disconnect the cable during printing, and use a fully charged battery if the camera is battery-powered. <PIC> <PIC> <PIC>, [""Manual10_188"", ""Manual10_193"", ""Manual10_195""]"""
295,"""How do you set up the camera to fine tune the model when using it?""",manual_qa,Manual10,相机 / Camera,setting_configuration,yes_teacher,"Manual10_82, Manual10_83",Manual10,teacher_image_manual,high,锁定 Manual10；检索 setting_configuration 章节；图片只从证据 chunk 附近选择,以 teacher_image_ids 作为A榜弱标签；B榜只允许同 manual、同章节附近图片,"""To fine tune the camera image style, use the Processing Parameters menu. Open the menu, select “Parameters,” and press SET to display the processing-parameter screen. You can choose a preset such as Parameter 1 or Parameter 2, or choose Set 1, Set 2, or Set 3 to create your own combination. In the custom sets, adjust items such as contrast, sharpness, saturation, and color tone, then press SET to confirm and MENU to return. Parameter 1 makes images more vivid/sharp, while Parameter 2 keeps the settings neutral. <PIC> <PIC>, [""Manual10_82"", ""Manual10_83""]"""
296,"""After the earphones is in my hand, what are the components I should have?""",manual_qa,Manual12,耳机 / Earphones,indicator_light,yes_teacher,"Manual12_0, Manual12_1, Manual12_2, Manual12_3, Manual12_4",Manual12,teacher_image_manual,high,锁定 Manual12；检索 indicator_light 章节；图片只从证据 chunk 附近选择,以 teacher_image_ids 作为A榜弱标签；B榜只允许同 manual、同章节附近图片,"""After opening the package, the main earphone components you should identify are the active noise canceling truly wireless earphones, the multifunction button, the right and left earbuds, the status LED indicators, the battery level LED indicators, and the battery level display button on the charging case. Please check these parts against the manual illustrations before first use. <PIC> <PIC> <PIC> <PIC> <PIC>"", [""Manual12_0"", ""Manual12_1"", ""Manual12_2"", ""Manual12_3"", ""Manual12_4""]"
297,"""If the case battery of earphones is low, how can I charge is?""",manual_qa,Manual12,耳机 / Earphones,indicator_light,yes_teacher,"earphones_04, earphones_05, earphones_06, earphones_07",earphones,teacher_image_alias,high,锁定 Manual12；检索 indicator_light 章节；图片只从证据 chunk 附近选择,以 teacher_image_ids 作为A榜弱标签；B榜只允许同 manual、同章节附近图片,"""Charging Case Battery Level 1. To power the charging case, insert the USB-C cable into the charging port located at the back of the charging case. <PIC>2. Insert the standard USB cable into any suitable USB port. <PIC> 3. The Battery Level LED Indicators will light up according to the battery capacity. <PIC>4. You can see the case battery level at any time by pressing the button on the right hand side of the case. <PIC>"", [""earphones_04"", ""earphones_05"", ""earphones_06"", ""earphones_07""]"
298,"""When bluetooth are pairing and connecting, what scenarios I might encounter?""",manual_qa,Manual12,耳机 / Earphones,indicator_light,yes_teacher,"Manual12_5, Manual12_6, Manual12_7",Manual12,teacher_image_manual,high,锁定 Manual12；检索 indicator_light 章节；图片只从证据 chunk 附近选择,以 teacher_image_ids 作为A榜弱标签；B榜只允许同 manual、同章节附近图片,"""During Bluetooth pairing and connection, you may encounter these scenarios: when the charging case is opened, the earbuds first connect to each other and then enter pairing mode; when they are in the case, the LEDs show charge status; when removed from the case, the LEDs show pairing status. To connect, turn Bluetooth on in your phone settings and select the available device “earphones”. If the earbuds were paired before, they may automatically reconnect to a nearby previously paired device. For multipoint use, turn Bluetooth off on the first paired device, pair the earbuds to the second device, then turn Bluetooth back on for the first device so both devices can be paired. <PIC> <PIC> <PIC>"", [""Manual12_5"", ""Manual12_6"", ""Manual12_7""]"
299,"""What are the two main controling functions of earphones?""",manual_qa,Manual12,耳机 / Earphones,operation,yes_teacher,"Manual12_8, Manual12_9",Manual12,teacher_image_manual,high,锁定 Manual12；检索 operation 章节；图片只从证据 chunk 附近选择,以 teacher_image_ids 作为A榜弱标签；B榜只允许同 manual、同章节附近图片,"""The two main controlling functions of the earphones are controlling music and controlling calls. The manual provides separate button-operation diagrams for music playback control and phone-call control, so please follow the corresponding illustration depending on whether you are listening to audio or handling a call. <PIC> <PIC>"", [""Manual12_8"", ""Manual12_9""]"
300,"""Besides the two main controling functions, what other functions of the earphones can I operate?""",manual_qa,Manual12,耳机 / Earphones,setting_configuration,yes_teacher,"earphones_01, earphones_02, earphones_03, Manual12_10","earphones, Manual12",teacher_image_manual,high,锁定 Manual12；检索 setting_configuration 章节；图片只从证据 chunk 附近选择,以 teacher_image_ids 作为A榜弱标签；B榜只允许同 manual、同章节附近图片,"""Besides music and call control, you can operate several other functions: activate the phone voice assistant by pressing and holding until the first beep, activate the music app in the same way, switch Ambient Awareness and ANC modes by pressing the left earbud, and turn Low Latency Mode on or off by pressing and holding until the second beep. <PIC> <PIC> <PIC> <PIC>"", [""earphones_01"", ""earphones_02"", ""earphones_03"", ""Manual12_10""]"
301,"""If my earphones won't work, how can I reset them?""",manual_qa,Manual12,耳机 / Earphones,troubleshooting,yes_teacher,"Manual12_11, Manual12_12",Manual12,teacher_image_manual,high,锁定 Manual12；检索 troubleshooting 章节；图片只从证据 chunk 附近选择,以 teacher_image_ids 作为A榜弱标签；B榜只允许同 manual、同章节附近图片,"""Reset Earbuds must be disconnected from Bluetooth and removed from case in order to reset. To perform a factory reset, press and hold for 6 seconds. This erases all settings. <PIC> To perform a hardware reset (restarts earphones), press and hold for 10 seconds. Press again to power on <PIC> Flashing red and blue lights Hardware resets are only necessary in the rare case that the earbuds lock up and are unresponsive."", [""Manual12_11"", ""Manual12_12""]"
302,"""What are the maintenance and care policies of the earphones?""",manual_qa,Manual12,耳机 / Earphones,cleaning,optional,,,product_keyword,medium,锁定 Manual12；优先检索 cleaning 章节；不强制配图,通常不强制配图；步骤图非常直接时可带,"""For maintenance and care, clean the earphones only with a soft cloth or paper towel, and do not use harsh chemicals or detergents. Make sure the earphones are dry before charging. When not in use, store them in a cool, dry place. Do not tug or yank on a cable connected to the charging case; connect and disconnect cables carefully. Avoid exposing the earphones to high temperatures or extreme cold, and recycle or dispose of them according to local rules. The manual also lists key specs such as IP55 sweat/dustproof rating, Bluetooth V5.2, 50 ft Bluetooth range, 60 mAh earbud battery capacity, 600 mAh charging case capacity, about 1 hour earbud charging time, 10 minutes fast charge for about 2 hours playtime, and about 9 hours playtime with up to 36 hours total using the case."""
