id,ret
317,"""Connecting the regulator to the LP tank. Secure the LP tank on the grill, turn all control knobs OFF, and turn the LP tank OFF by turning the OPD hand wheel clockwise to a full stop. Remove the protective cap from the LP tank valve, and always use the cap and strap supplied with the valve. <PIC> Do not use a POL transport plug, because it defeats the safety feature of the valve. <PIC> Hold the regulator straight, insert the nipple into the LP tank valve, and hand-tighten the coupling nut so the nipple is centered and the threads are not crossed. <PIC> Turn the coupling nut clockwise to a full stop, then tighten by hand only with an additional one-half to three-quarters turn; do not use tools. <PIC>"", [""Manual19_16"", ""Manual19_17"", ""Manual19_18"", ""Manual19_19""]"
318,"""Leak testing valves, hose and regulator. Turn all grill control knobs to OFF and make sure the regulator is tightly connected to the LP tank. Open the LP tank valve fully; if you hear a rushing sound, turn the gas off immediately because there is a major leak. <PIC> Brush soapy-water solution over the valve, hose and regulator connection areas shown in the manual. If growing bubbles appear, close the LP tank valve immediately and retighten the connections. If the leak cannot be stopped, do not use or repair the grill yourself; call for replacement parts. Always close the LP tank valve after the leak test. <PIC>"", [""Manual19_20"", ""Manual19_21""]"
319,"""Indirect cooking. Use indirect cooking for poultry and large cuts of meat that need slower, more even cooking; keeping food away from direct flame also helps reduce flare-ups from dripping fat and juices. <PIC> For small meals, one-burner cooking may use direct or indirect heat and consumes less fuel; for larger foods, light the burner on one side and place food on the unlit side so heat circulates around it. <PIC>"", [""Manual19_36"", ""Manual19_37""]"
320,"""Assembly first three steps. Step 1: attach the two locking casters at the rear of the bottom shelf and the two fixed casters at the front using the supplied wrench. <PIC> Step 2: install the side panels/lower panel parts in the order shown by the assembly drawing. <PIC> Step 3: attach the light adapter to the back panel with four 8-32 x 3/8 in. screws, 4 mm lock washers, 4 mm flat washers and nuts, then place and secure the lower back panel between the side panels and bottom shelf using the specified 1/4-20 x 1/2 in. screws and 7 mm lock washers. <PIC>"", [""Manual19_49"", ""Manual19_50"", ""Manual19_51""]"
321,"""Grill safety tips. Before opening the LP tank valve, check the coupling nut for tightness. When the grill is not in use, turn all control knobs and the LP tank valve OFF. Never move the grill while it is operating or still hot, use long-handled barbecue utensils and oven mitts, do not overload shelves, keep the grease tray installed, and empty it only after the grill has cooled. <PIC> If grease or hot material drips onto the valve, hose or regulator, turn off the gas supply immediately, correct the cause, then clean and inspect before using again. Keep ventilation openings clear; do not lean over the grill when lighting; if a burner does not ignite within 5 seconds, turn controls off, wait 5 minutes, and repeat lighting. <PIC>"", [""Manual19_22"", ""Manual19_23""]"
322,"""Identification numbers. The jetski uses three important identification numbers: the Primary Identification (PRI-ID) number, the Hull Identification Number (HIN), and the engine serial number. <PIC> The PRI-ID label is located inside the engine compartment. <PIC> Record this number for service and spare parts. <PIC> The HIN plate is on the aft starboard side of the hull. <PIC> The engine serial number label is attached to the engine unit. <PIC> Record all three numbers for ordering spare parts, registration, service and theft reporting. <PIC>"", [""Manual20_0"", ""jetski_01"", ""Manual20_1"", ""jetski_02"", ""Manual20_2"", ""jetski_03""]"
323,"""Jetski cruising limitations. Constantly scan for people, objects and other watercraft, keep a safe distance, avoid following directly behind boats, avoid spraying others, and avoid sharp turns or maneuvers that make your direction unclear. <PIC> Do not ride in rough water, bad weather or poor visibility; check the weather before setting out and stay within your ability. <PIC> Avoid submerged objects and shallow water; the manual warns not to operate in water less than 60 cm (2 ft) deep. <PIC>"", [""Manual20_16"", ""Manual20_17"", ""Manual20_18""]"
324,"""Jetski cruising limitations. Constantly scan for people, objects and other watercraft, keep a safe distance, avoid following directly behind boats, avoid spraying others, and avoid sharp turns or maneuvers that make your direction unclear. <PIC> Do not ride in rough water, bad weather or poor visibility; check the weather before setting out and stay within your ability. <PIC> Avoid submerged objects and shallow water; the manual warns not to operate in water less than 60 cm (2 ft) deep. <PIC>"", [""Manual20_16"", ""Manual20_17"", ""Manual20_18""]"
325,"""Operation requirements. Before operating, read the Owner's/Operator's Manual, Riding Practice Guide, Riding Instruction card, warning/caution labels, and watch the Basic Orientation Video if available. <PIC> Yamaha recommends a minimum operator age of 16; adults must supervise minors and local age/training rules should be checked. The craft is designed for the operator and one passenger only; do not exceed 2 persons or the maximum load of 160 kg (353 lb), including cargo. <PIC> All riders must wear a Coast Guard-approved PFD suitable for personal watercraft. <PIC> All riders must also wear protective clothing such as a wetsuit bottom or equivalent; eye protection, footwear and gloves are recommended. <PIC>"", [""Manual20_19"", ""Manual20_20"", ""Manual20_21"", ""Manual20_22""]"
326,"""This watercraft is water-jet propelled. <PIC> Jet thrust turns the watercraft, and releasing the throttle reduces steering ability, especially above trolling speed; when the engine slows, the watercraft will not respond to handlebar input until throttle is applied again or trolling speed is reached. There is no neutral position, so jet thrust can produce movement whenever the engine is running. Keep away from the intake grate and never insert objects into the jet thrust nozzle while the engine is running."", [""Manual20_24""]"
327,"""Encountering other vessels. Treat the jetski as a powerboat and follow the Rules of the Road. A stand-on vessel should maintain course and speed unless avoiding an immediate collision, while a give-way vessel must take early positive action to keep clear. <PIC> In a head-on meeting, both vessels should alter course to avoid collision; in crossing, the vessel that has the other on its starboard/right side keeps out of the way. <PIC> When overtaking, the passing vessel is the give-way vessel and must stay clear of the vessel being overtaken. <PIC>"", [""Manual20_26"", ""Manual20_27"", ""Manual20_28""]"
328,"""To remove the seat, pull the seat latch up at the rear of the seat and pull the seat off. <PIC> To install it, insert the projection on the front of the seat into the stay on the deck, then push the rear of the seat down until it locks securely. <PIC> Make sure the seat is properly secured before operating the watercraft. <PIC>"", [""Manual20_35"", ""Manual20_36"", ""Manual20_37""]"
